02,013,000100,1227.0,-1.0
02,016,000100,465.0,-1.0
02,016,000200,1579.0,-1.0
02,020,000101,442.0,-1.0
02,020,000102,211.0,-1.0
02,020,000201,358.0,-1.0
02,020,000202,323.0,-1.0
02,020,000203,560.0,-1.0
02,020,000204,362.0,-1.0
02,020,000300,831.0,-1.0
02,020,000400,587.0,-1.0
02,020,000500,258.0,-1.0
02,020,000600,355.0,-1.0
02,020,000701,340.0,-1.0
02,020,000702,418.0,-1.0
02,020,000703,244.0,-1.0
02,020,000801,334.0,-1.0
02,020,000802,397.0,-1.0
02,020,000901,548.0,-1.0
02,020,000902,229.0,-1.0
02,020,001000,192.0,-1.0
02,020,001100,191.0,-1.0
02,020,001200,365.0,-1.0
02,020,001300,291.0,-1.0
02,020,001400,295.0,-1.0
02,020,001500,276.0,-1.0
02,020,001601,365.0,-1.0
02,020,001602,427.0,-1.0
02,020,001701,353.0,-1.0
02,020,001702,425.0,-1.0
02,020,001731,254.0,-1.0
02,020,001732,345.0,-1.0
02,020,001801,226.0,-1.0
02,020,001802,306.0,-1.0
02,020,001900,371.0,-1.0
02,020,002000,260.0,-1.0
02,020,002100,280.0,-1.0
02,020,002201,430.0,-1.0
02,020,002202,270.0,-1.0
02,020,002301,346.0,-1.0
02,020,002302,411.0,-1.0
02,020,002303,422.0,-1.0
02,020,002400,264.0,-1.0
02,020,002501,397.0,-1.0
02,020,002502,244.0,-1.0
02,020,002601,389.0,-1.0
02,020,002602,510.0,-1.0
02,020,002603,311.0,-1.0
02,020,002702,479.0,-1.0
02,020,002711,325.0,-1.0
02,020,002712,471.0,-1.0
02,020,002811,258.0,-1.0
02,020,002812,456.0,-1.0
02,020,002813,429.0,-1.0
02,020,002821,477.0,-1.0
02,020,002822,439.0,-1.0
02,020,002823,493.0,-1.0
02,020,002900,110.0,-1.0
02,050,000100,6280.0,-1.0
02,050,000200,632.0,-1.0
02,050,000300,913.0,-1.0
02,060,000100,606.0,-1.0
02,068,000100,459.0,-1.0
02,070,000100,1473.0,-1.0
02,070,000200,603.0,-1.0
02,090,000100,131.0,-1.0
02,090,000200,280.0,-1.0
02,090,000300,349.0,-1.0
02,090,000400,367.0,-1.0
02,090,000500,200.0,-1.0
02,090,000600,299.0,-1.0
02,090,000700,371.0,-1.0
02,090,000800,279.0,-1.0
02,090,000900,283.0,-1.0
02,090,001000,170.0,-1.0
02,090,001100,793.0,-1.0
02,090,001200,294.0,-1.0
02,090,001300,492.0,-1.0
02,090,001400,323.0,-1.0
02,090,001500,467.0,-1.0
02,090,001600,452.0,-1.0
02,090,001700,154.0,-1.0
02,090,001800,324.0,-1.0
02,090,001900,322.0,-1.0
02,100,000100,389.0,-1.0
02,105,000200,47.0,-1.0
02,105,000300,787.0,-1.0
02,110,000100,413.0,-1.0
02,110,000200,372.0,-1.0
02,110,000300,513.0,-1.0
02,110,000400,444.0,-1.0
02,110,000500,339.0,-1.0
02,110,000600,1619.0,-1.0
02,122,000100,109.0,-1.0
02,122,000200,816.0,-1.0
02,122,000300,104.0,-1.0
02,122,000400,473.0,-1.0
02,122,000500,591.0,-1.0
02,122,000600,627.0,-1.0
02,122,000700,963.0,-1.0
02,122,000800,923.0,-1.0
02,122,000900,593.0,-1.0
02,122,001000,1152.0,-1.0
02,122,001100,875.0,-1.0
02,122,001200,454.0,-1.0
02,122,001300,400.0,-1.0
02,130,000100,544.0,-1.0
02,130,000200,786.0,-1.0
02,130,000300,683.0,-1.0
02,130,000400,557.0,-1.0
02,150,000100,516.0,-1.0
02,150,000200,360.0,-1.0
02,150,000300,291.0,-1.0
02,150,000400,109.0,-1.0
02,150,000500,284.0,-1.0
02,158,000100,4703.0,-1.0
02,164,000100,971.0,-1.0
02,170,000101,121.0,-1.0
02,170,000102,217.0,-1.0
02,170,000200,547.0,-1.0
02,170,000300,1059.0,-1.0
02,170,000401,509.0,-1.0
02,170,000402,323.0,-1.0
02,170,000501,295.0,-1.0
02,170,000502,381.0,-1.0
02,170,000601,477.0,-1.0
02,170,000603,410.0,-1.0
02,170,000604,445.0,-1.0
02,170,000701,298.0,-1.0
02,170,000703,353.0,-1.0
02,170,000705,383.0,-1.0
02,170,000706,575.0,-1.0
02,170,000800,562.0,-1.0
02,170,000900,310.0,-1.0
02,170,001001,352.0,-1.0
02,170,001003,364.0,-1.0
02,170,001004,527.0,-1.0
02,170,001100,1158.0,-1.0
02,170,001201,1598.0,-1.0
02,170,001202,1506.0,-1.0
02,170,001300,1673.0,-1.0
02,180,000100,3848.0,-1.0
02,180,000200,1037.0,-1.0
02,185,000100,677.0,-1.0
02,185,000200,1833.0,-1.0
02,185,000300,520.0,-1.0
02,188,000100,2948.0,-1.0
02,188,000200,1010.0,-1.0
02,195,000200,1376.0,-1.0
02,198,000100,667.0,-1.0
02,198,000200,1147.0,-1.0
02,198,000300,,
02,198,940100,400.0,-1.0
02,220,000100,298.0,-1.0
02,220,000200,1318.0,-1.0
02,230,000100,469.0,-1.0
02,240,000100,565.0,-1.0
02,240,000400,751.0,-1.0
02,261,000100,607.0,-1.0
02,261,000200,229.0,-1.0
02,261,000300,423.0,-1.0
02,275,000300,769.0,-1.0
02,282,000100,383.0,-1.0
02,290,000100,579.0,-1.0
02,290,000200,608.0,-1.0
02,290,000300,1135.0,-1.0
02,290,000400,587.0,-1.0
01,001,020100,251.0,-1.0
01,001,020200,274.0,-1.0
01,001,020300,252.0,-1.0
01,001,020400,375.0,-1.0
01,001,020500,325.0,-1.0
01,001,020600,257.0,-1.0
01,001,020700,234.0,-1.0
01,001,020801,273.0,-1.0
01,001,020802,548.0,-1.0
01,001,020900,255.0,-1.0
01,001,021000,277.0,-1.0
01,001,021100,378.0,-1.0
01,003,010100,217.0,-1.0
01,003,010200,227.0,-1.0
01,003,010300,354.0,-1.0
01,003,010400,367.0,-1.0
01,003,010500,417.0,-1.0
01,003,010600,228.0,-1.0
01,003,010701,476.0,-1.0
01,003,010703,510.0,-1.0
01,003,010704,471.0,-1.0
01,003,010705,419.0,-1.0
01,003,010800,344.0,-1.0
01,003,010903,612.0,-1.0
01,003,010904,372.0,-1.0
01,003,010905,519.0,-1.0
01,003,010906,321.0,-1.0
01,003,011000,442.0,-1.0
01,003,011101,447.0,-1.0
01,003,011102,282.0,-1.0
01,003,011201,360.0,-1.0
01,003,011202,313.0,-1.0
01,003,011300,323.0,-1.0
01,003,011401,414.0,-1.0
01,003,011403,357.0,-1.0
01,003,011405,289.0,-1.0
01,003,011406,218.0,-1.0
01,003,011407,192.0,-1.0
01,003,011408,101.0,-1.0
01,003,011501,263.0,-1.0
01,003,011502,265.0,-1.0
01,003,011601,508.0,-1.0
01,003,011602,382.0,-1.0
01,003,990000,0.0,-1.0
01,005,950100,258.0,-1.0
01,005,950200,690.0,-1.0
01,005,950300,247.0,-1.0
01,005,950400,569.0,-1.0
01,005,950500,351.0,-1.0
01,005,950600,276.0,-1.0
01,005,950700,278.0,-1.0
01,005,950800,277.0,-1.0
01,005,950900,276.0,-1.0
01,007,010001,192.0,-1.0
01,007,010002,659.0,-1.0
01,007,010003,322.0,-1.0
01,007,010004,600.0,-1.0
01,009,050101,625.0,-1.0
01,009,050102,562.0,-1.0
01,009,050200,495.0,-1.0
01,009,050300,728.0,-1.0
01,009,050400,368.0,-1.0
01,009,050500,744.0,-1.0
01,009,050601,294.0,-1.0
01,009,050602,655.0,-1.0
01,009,050700,699.0,-1.0
01,011,952100,201.0,-1.0
01,011,952200,332.0,-1.0
01,011,952500,185.0,-1.0
01,013,952700,207.0,-1.0
01,013,952800,196.0,-1.0
01,013,952900,257.0,-1.0
01,013,953000,202.0,-1.0
01,013,953100,230.0,-1.0
01,013,953200,336.0,-1.0
01,013,953300,244.0,-1.0
01,013,953400,390.0,-1.0
01,013,953500,247.0,-1.0
01,015,000200,220.0,-1.0
01,015,000300,184.0,-1.0
01,015,000400,231.0,-1.0
01,015,000500,177.0,-1.0
01,015,000600,250.0,-1.0
01,015,000700,241.0,-1.0
01,015,000800,180.0,-1.0
01,015,000900,303.0,-1.0
01,015,001000,310.0,-1.0
01,015,001100,322.0,-1.0
01,015,001201,393.0,-1.0
01,015,001202,359.0,-1.0
01,015,001300,342.0,-1.0
01,015,001400,284.0,-1.0
01,015,001500,219.0,-1.0
01,015,001600,284.0,-1.0
01,015,001700,294.0,-1.0
01,015,001800,537.0,-1.0
01,015,002000,366.0,-1.0
01,015,002101,444.0,-1.0
01,015,002102,282.0,-1.0
01,015,002103,429.0,-1.0
01,015,002200,296.0,-1.0
01,015,002300,291.0,-1.0
01,015,002400,353.0,-1.0
01,015,002501,351.0,-1.0
01,015,002502,395.0,-1.0
01,015,002600,510.0,-1.0
01,015,981901,,
01,015,981902,0.0,-1.0
01,015,981903,0.0,-1.0
01,017,953800,334.0,-1.0
01,017,953900,254.0,-1.0
01,017,954000,553.0,-1.0
01,017,954200,245.0,-1.0
01,017,954300,388.0,-1.0
01,017,954400,113.0,-1.0
01,017,954500,281.0,-1.0
01,017,954600,243.0,-1.0
01,017,954700,333.0,-1.0
01,019,955701,491.0,-1.0
01,019,955702,371.0,-1.0
01,019,955800,562.0,-1.0
01,019,955900,363.0,-1.0
01,019,956000,387.0,-1.0
01,019,956100,237.0,-1.0
01,021,060101,277.0,-1.0
01,021,060102,327.0,-1.0
01,021,060200,231.0,-1.0
01,021,060300,289.0,-1.0
01,021,060401,706.0,-1.0
01,021,060402,512.0,-1.0
01,021,060500,395.0,-1.0
01,021,060600,238.0,-1.0
01,021,060700,234.0,-1.0
01,023,956700,425.0,-1.0
01,023,956800,407.0,-1.0
01,023,956900,478.0,-1.0
01,023,957000,384.0,-1.0
01,025,957500,219.0,-1.0
01,025,957601,123.0,-1.0
01,025,957602,256.0,-1.0
01,025,957700,246.0,-1.0
01,025,957800,434.0,-1.0
01,025,957901,284.0,-1.0
01,025,957902,370.0,-1.0
01,025,958001,137.0,-1.0
01,025,958002,163.0,-1.0
01,027,958900,398.0,-1.0
01,027,959000,323.0,-1.0
01,027,959100,234.0,-1.0
01,027,959200,158.0,-1.0
01,029,959500,374.0,-1.0
01,029,959600,377.0,-1.0
01,029,959700,238.0,-1.0
01,029,959800,551.0,-1.0
01,031,010100,611.0,-1.0
01,031,010200,504.0,-1.0
01,031,010300,1229.0,-1.0
01,031,010400,521.0,-1.0
01,031,010500,540.0,-1.0
01,031,010600,403.0,-1.0
01,031,010700,646.0,-1.0
01,031,010800,761.0,-1.0
01,031,010900,325.0,-1.0
01,031,011000,442.0,-1.0
01,031,011100,292.0,-1.0
01,031,011201,388.0,-1.0
01,031,011202,436.0,-1.0
01,031,011300,379.0,-1.0
01,033,020100,283.0,-1.0
01,033,020200,241.0,-1.0
01,033,020300,210.0,-1.0
01,033,020400,215.0,-1.0
01,033,020500,296.0,-1.0
01,033,020600,309.0,-1.0
01,033,020701,297.0,-1.0
01,033,020703,265.0,-1.0
01,033,020704,313.0,-1.0
01,033,020801,334.0,-1.0
01,033,020802,414.0,-1.0
01,033,020901,445.0,-1.0
01,033,020902,286.0,-1.0
01,033,021000,433.0,-1.0
01,035,960200,202.0,-1.0
01,035,960300,264.0,-1.0
01,035,960400,365.0,-1.0
01,035,960500,176.0,-1.0
01,035,960600,200.0,-1.0
01,037,961000,402.0,-1.0
01,037,961100,262.0,-1.0
01,037,961200,316.0,-1.0
01,039,961600,423.0,-1.0
01,039,961700,570.0,-1.0
01,039,961800,259.0,-1.0
01,039,961900,338.0,-1.0
01,039,962000,411.0,-1.0
01,039,962100,257.0,-1.0
01,039,962300,450.0,-1.0
01,039,962400,244.0,-1.0
01,039,962500,226.0,-1.0
01,039,962600,177.0,-1.0
01,039,962700,205.0,-1.0
01,039,962800,360.0,-1.0
01,039,962900,315.0,-1.0
01,039,963000,437.0,-1.0
01,041,963400,241.0,-1.0
01,041,963500,253.0,-1.0
01,041,963600,394.0,-1.0
01,041,963700,461.0,-1.0
01,041,963800,303.0,-1.0
01,041,963900,256.0,-1.0
01,043,964100,446.0,-1.0
01,043,964200,483.0,-1.0
01,043,964300,372.0,-1.0
01,043,964400,453.0,-1.0
01,043,964500,349.0,-1.0
01,043,964600,332.0,-1.0
01,043,964700,497.0,-1.0
01,043,964800,358.0,-1.0
01,043,964900,417.0,-1.0
01,043,965000,318.0,-1.0
01,043,965100,283.0,-1.0
01,043,965200,282.0,-1.0
01,043,965300,525.0,-1.0
01,043,965401,254.0,-1.0
01,043,965402,364.0,-1.0
01,043,965500,582.0,-1.0
01,043,965600,199.0,-1.0
01,043,965700,191.0,-1.0
01,045,020000,398.0,-1.0
01,045,020100,420.0,-1.0
01,045,020200,286.0,-1.0
01,045,020300,238.0,-1.0
01,045,020400,256.0,-1.0
01,045,020500,257.0,-1.0
01,045,020700,257.0,-1.0
01,045,020801,255.0,-1.0
01,045,020802,323.0,-1.0
01,045,021101,547.0,-1.0
01,045,021102,225.0,-1.0
01,045,021200,306.0,-1.0
01,045,021300,581.0,-1.0
01,045,021400,718.0,-1.0
01,047,956100,296.0,-1.0
01,047,956201,182.0,-1.0
01,047,956202,249.0,-1.0
01,047,956300,245.0,-1.0
01,047,956400,268.0,-1.0
01,047,956500,227.0,-1.0
01,047,956600,249.0,-1.0
01,047,956701,249.0,-1.0
01,047,956702,185.0,-1.0
01,047,956800,199.0,-1.0
01,047,956900,232.0,-1.0
01,047,957000,170.0,-1.0
01,047,957100,172.0,-1.0
01,047,957200,183.0,-1.0
01,047,957300,281.0,-1.0
01,049,960100,507.0,-1.0
01,049,960200,350.0,-1.0
01,049,960300,740.0,-1.0
01,049,960400,453.0,-1.0
01,049,960500,513.0,-1.0
01,049,960600,484.0,-1.0
01,049,960700,633.0,-1.0
01,049,960800,481.0,-1.0
01,049,960900,343.0,-1.0
01,049,961000,293.0,-1.0
01,049,961100,283.0,-1.0
01,049,961200,310.0,-1.0
01,049,961300,255.0,-1.0
01,049,961400,714.0,-1.0
01,051,030100,1065.0,-1.0
01,051,030200,336.0,-1.0
01,051,030300,232.0,-1.0
01,051,030400,386.0,-1.0
01,051,030500,554.0,-1.0
01,051,030600,426.0,-1.0
01,051,030701,373.0,-1.0
01,051,030702,338.0,-1.0
01,051,030800,298.0,-1.0
01,051,030901,494.0,-1.0
01,051,030902,463.0,-1.0
01,051,031000,298.0,-1.0
01,051,031100,342.0,-1.0
01,051,031200,290.0,-1.0
01,051,031300,322.0,-1.0
01,053,969800,488.0,-1.0
01,053,969900,416.0,-1.0
01,053,970100,370.0,-1.0
01,053,970200,221.0,-1.0
01,053,970300,475.0,-1.0
01,053,970400,662.0,-1.0
01,053,970500,217.0,-1.0
01,053,970600,231.0,-1.0
01,053,970700,251.0,-1.0
01,055,000200,335.0,-1.0
01,055,000300,192.0,-1.0
01,055,000400,378.0,-1.0
01,055,000500,203.0,-1.0
01,055,000600,233.0,-1.0
01,055,000700,136.0,-1.0
01,055,000800,156.0,-1.0
01,055,000900,288.0,-1.0
01,055,001000,138.0,-1.0
01,055,001100,478.0,-1.0
01,055,001200,284.0,-1.0
01,055,001300,180.0,-1.0
01,055,001600,298.0,-1.0
01,055,001700,189.0,-1.0
01,055,010100,345.0,-1.0
01,055,010200,251.0,-1.0
01,055,010300,267.0,-1.0
01,055,010401,241.0,-1.0
01,055,010402,305.0,-1.0
01,055,010501,416.0,-1.0
01,055,010502,295.0,-1.0
01,055,010601,244.0,-1.0
01,055,010602,244.0,-1.0
01,055,010700,294.0,-1.0
01,055,010800,236.0,-1.0
01,055,010900,248.0,-1.0
01,055,011001,637.0,-1.0
01,055,011002,418.0,-1.0
01,055,011100,571.0,-1.0
01,055,011200,177.0,-1.0
01,057,020000,186.0,-1.0
01,057,020100,322.0,-1.0
01,057,020200,467.0,-1.0
01,057,020300,300.0,-1.0
01,057,020400,499.0,-1.0
01,059,972900,273.0,-1.0
01,059,973000,215.0,-1.0
01,059,973100,262.0,-1.0
01,059,973200,270.0,-1.0
01,059,973300,166.0,-1.0
01,059,973400,198.0,-1.0
01,059,973500,279.0,-1.0
01,059,973600,368.0,-1.0
01,059,973700,402.0,-1.0
01,061,050100,1189.0,-1.0
01,061,050200,287.0,-1.0
01,061,050300,307.0,-1.0
01,061,050400,603.0,-1.0
01,061,050500,491.0,-1.0
01,061,050600,493.0,-1.0
01,063,060000,174.0,-1.0
01,063,060100,258.0,-1.0
01,063,060200,379.0,-1.0
01,065,040000,345.0,-1.0
01,065,040100,250.0,-1.0
01,065,040200,194.0,-1.0
01,065,040300,219.0,-1.0
01,065,040400,461.0,-1.0
01,065,040500,257.0,-1.0
01,067,030100,229.0,-1.0
01,067,030200,378.0,-1.0
01,067,030300,228.0,-1.0
01,067,030400,294.0,-1.0
01,067,030500,352.0,-1.0
01,067,030600,253.0,-1.0
01,069,040100,686.0,-1.0
01,069,040201,2667.0,-1.0
01,069,040202,2769.0,-1.0
01,069,040301,1175.0,-1.0
01,069,040302,981.0,-1.0
01,069,040400,857.0,-1.0
01,069,040500,1159.0,-1.0
01,069,040600,561.0,-1.0
01,069,040700,813.0,-1.0
01,069,040800,2383.0,-1.0
01,069,040900,1576.0,-1.0
01,069,041000,1397.0,-1.0
01,069,041100,1088.0,-1.0
01,069,041200,655.0,-1.0
01,069,041400,808.0,-1.0
01,069,041500,1175.0,-1.0
01,069,041600,1390.0,-1.0
01,069,041700,262.0,-1.0
01,069,041800,530.0,-1.0
01,069,041900,2371.0,-1.0
01,069,042000,1620.0,-1.0
01,069,042100,767.0,-1.0
01,071,950100,275.0,-1.0
01,071,950200,390.0,-1.0
01,071,950300,495.0,-1.0
01,071,950400,399.0,-1.0
01,071,950500,828.0,-1.0
01,071,950600,496.0,-1.0
01,071,950700,346.0,-1.0
01,071,950800,379.0,-1.0
01,071,950900,373.0,-1.0
01,071,951000,453.0,-1.0
01,071,951100,816.0,-1.0
01,073,000100,260.0,-1.0
01,073,000300,154.0,-1.0
01,073,000400,230.0,-1.0
01,073,000500,248.0,-1.0
01,073,000700,277.0,-1.0
01,073,000800,256.0,-1.0
01,073,001100,181.0,-1.0
01,073,001200,214.0,-1.0
01,073,001400,217.0,-1.0
01,073,001500,176.0,-1.0
01,073,001600,271.0,-1.0
01,073,001902,238.0,-1.0
01,073,002000,304.0,-1.0
01,073,002100,171.0,-1.0
01,073,002200,261.0,-1.0
01,073,002303,231.0,-1.0
01,073,002305,261.0,-1.0
01,073,002306,322.0,-1.0
01,073,002400,278.0,-1.0
01,073,002700,350.0,-1.0
01,073,002900,118.0,-1.0
01,073,003001,332.0,-1.0
01,073,003002,279.0,-1.0
01,073,003100,216.0,-1.0
01,073,003200,124.0,-1.0
01,073,003300,97.0,-1.0
01,073,003400,259.0,-1.0
01,073,003500,165.0,-1.0
01,073,003600,355.0,-1.0
01,073,003700,352.0,-1.0
01,073,003802,216.0,-1.0
01,073,003803,246.0,-1.0
01,073,003900,173.0,-1.0
01,073,004000,251.0,-1.0
01,073,004200,207.0,-1.0
01,073,004500,394.0,-1.0
01,073,004701,219.0,-1.0
01,073,004702,267.0,-1.0
01,073,004800,184.0,-1.0
01,073,004901,163.0,-1.0
01,073,004902,223.0,-1.0
01,073,005000,296.0,-1.0
01,073,005101,202.0,-1.0
01,073,005103,185.0,-1.0
01,073,005104,226.0,-1.0
01,073,005200,248.0,-1.0
01,073,005302,239.0,-1.0
01,073,005500,234.0,-1.0
01,073,005600,260.0,-1.0
01,073,005701,141.0,-1.0
01,073,005702,224.0,-1.0
01,073,005800,162.0,-1.0
01,073,005903,234.0,-1.0
01,073,005905,230.0,-1.0
01,073,005907,235.0,-1.0
01,073,005908,245.0,-1.0
01,073,005909,261.0,-1.0
01,073,005910,404.0,-1.0
01,073,010001,241.0,-1.0
01,073,010002,415.0,-1.0
01,073,010100,189.0,-1.0
01,073,010200,220.0,-1.0
01,073,010301,195.0,-1.0
01,073,010302,297.0,-1.0
01,073,010401,263.0,-1.0
01,073,010402,240.0,-1.0
01,073,010500,198.0,-1.0
01,073,010602,326.0,-1.0
01,073,010603,285.0,-1.0
01,073,010701,208.0,-1.0
01,073,010702,268.0,-1.0
01,073,010703,359.0,-1.0
01,073,010704,546.0,-1.0
01,073,010705,346.0,-1.0
01,073,010706,259.0,-1.0
01,073,010801,361.0,-1.0
01,073,010802,339.0,-1.0
01,073,010803,307.0,-1.0
01,073,010804,278.0,-1.0
01,073,010805,486.0,-1.0
01,073,010900,308.0,-1.0
01,073,011001,369.0,-1.0
01,073,011002,266.0,-1.0
01,073,011104,382.0,-1.0
01,073,011107,586.0,-1.0
01,073,011108,334.0,-1.0
01,073,011109,304.0,-1.0
01,073,011110,287.0,-1.0
01,073,011111,376.0,-1.0
01,073,011205,276.0,-1.0
01,073,011206,264.0,-1.0
01,073,011207,400.0,-1.0
01,073,011208,332.0,-1.0
01,073,011209,220.0,-1.0
01,073,011210,255.0,-1.0
01,073,011301,280.0,-1.0
01,073,011302,1040.0,-1.0
01,073,011400,328.0,-1.0
01,073,011500,307.0,-1.0
01,073,011600,458.0,-1.0
01,073,011703,496.0,-1.0
01,073,011704,364.0,-1.0
01,073,011705,432.0,-1.0
01,073,011706,232.0,-1.0
01,073,011802,309.0,-1.0
01,073,011803,316.0,-1.0
01,073,011804,219.0,-1.0
01,073,011901,186.0,-1.0
01,073,011904,276.0,-1.0
01,073,012001,413.0,-1.0
01,073,012002,300.0,-1.0
01,073,012103,386.0,-1.0
01,073,012104,262.0,-1.0
